Listing Price (USD),"Length 
(ft)",Year,Draft(m),Displacement(t),Beam(m),Fuel capacity(L),Water tank(L),SA(m2)
0.445297715,50,2017,0.319148936,0.878280715,0.316939891,1,0.986908359,0.461550802
0.101596485,41,2014,0.429787234,0.296386459,0.289617486,0.063032368,0.1918429,0.039411765
0.122925483,44,2018,0.680851064,0.360973754,0.260928962,0.114707553,0.150050352,0.40540107
0.180916696,42,2014,0.753191489,0.44845949,0.239071038,0.159568427,0.275931521,0.299090909
0.22713181,48,2017,0.574468085,0.554963865,0.316939891,0.160136286,0.443101712,0.534759358
0.210052724,48,2017,0.553191489,0.547356409,0.316939891,0.177172061,0.26183283,0.540106952
0.014923726,39,2007,0.404255319,0.269494104,0.228142077,0.114707553,0.155589124,0.22657754
0.022182074,43,2005,0.404255319,0.34119437,0.293715847,0.103918228,0.256797583,0.314491979
0.02162355,43,2005,0.404255319,0.34119437,0.293715847,0.103918228,0.256797583,0.314491979
0.017912478,43,2005,0.404255319,0.34119437,0.293715847,0.103918228,0.256797583,0.314491979
0.034990861,51,2006,0.446808511,0.481932294,0.357923497,0.217490062,0.483383686,0.439197861
0.069150791,49,2006,0.612765957,0.523773298,0.292349727,0.124929018,0.262336354,0.501764706
0.068724077,49,2007,0.612765957,0.523773298,0.292349727,0.124929018,0.262336354,0.501764706
0.068720562,49,2007,0.612765957,0.523773298,0.292349727,0.124929018,0.262336354,0.501764706
0.029013357,43,2007,0.319148936,0.336059338,0.226775956,0.114707553,0.173716012,0.336363636
0.051642179,53,2007,0.617021277,0.532141499,0.357923497,0.245315162,0.367573011,0.576791444
0.018296661,40,2005,0.489361702,0.338151388,0.222677596,0.080636002,0.171198389,0.197860963
0.041822144,44,2005,0.574468085,0.414225941,0.275956284,0.131743328,0.256797583,0.323529412
0.033295606,45,2005,0.531914894,0.440852035,0.275956284,0.131743328,0.332326284,0.422459893
0.020474165,38,2006,0.344680851,0.265119817,0.225409836,0.080068143,0.210976838,0.219090909
0.048013005,43,2005,0.659574468,0.338151388,0.228142077,0.120954003,0.1918429,0.467914439
0.052453427,45,2007,0.531914894,0.418029669,0.255464481,0.107893242,0.1918429,0.374117647
0.083237258,49,2007,0.829787234,0.494104222,0.31420765,0.165814878,0.266364552,0.652299465
0.063170123,45,2005,0.531914894,0.418029669,0.255464481,0.107893242,0.1918429,0.374117647
0.022191564,40,2006,0.438297872,0.322936478,0.240437158,0.069278819,0.140483384,0.354224599
0.09092232,46,2005,0.574468085,0.452263218,0.299180328,0.131743328,0.1918429,0.48540107
0.054630931,46,2006,0.574468085,0.452263218,0.299180328,0.131743328,0.1918429,0.48540107
0.032215466,43,2007,0.514893617,0.414225941,0.259562842,0.120954003,0.15407855,0.41684492
0.032002109,43,2007,0.514893617,0.414225941,0.259562842,0.120954003,0.15407855,0.41684492
0.01345167,42,2005,0.468085106,0.340433625,0.233606557,0.103350369,0.183786506,0.342245989
0.017485413,40,2005,0.438297872,0.334347661,0.240437158,0.099375355,0.256797583,0.296096257
0.018121265,40,2005,0.438297872,0.334347661,0.240437158,0.099375355,0.256797583,0.296096257
0.030721265,45,2005,0.468085106,0.376188665,0.285519126,0.126064736,0.216515609,0.447058824
0.04139754,49,2005,0.6,0.478889312,0.303278689,0.124929018,0.342396777,0.408395722
0.067442882,49,2005,0.510638298,0.482731076,0.370218579,0.124929018,0.342396777,0.394491979
0.054633743,49,2006,0.510638298,0.482731076,0.370218579,0.124929018,0.342396777,0.394491979
0.110118453,44,2006,0.489361702,0.551160137,0.262295082,0.245315162,0.392749245,0.475935829
0.086225659,44,2007,0.872340426,0.399011031,0.269125683,0.30153322,0.266364552,0.41684492
0.078113533,41,2005,0.382978723,0.338151388,0.234972678,0.086314594,0.151057402,0.299465241
0.017912478,39,2006,0.382978723,0.314682389,0.229508197,0.107893242,0.171198389,0.351229947
0.017912478,39,2006,0.382978723,0.314682389,0.229508197,0.107893242,0.171198389,0.351229947
0.117398946,44.6,2005,0.14893617,0.461772537,0.740437158,0.359454855,0.443605237,0.336363636
0.080843585,39,2016,0.361702128,0.303917839,0.222677596,0.086314594,0.110775428,0.315614973
0.03655536,44,2006,0.480851064,0.346861925,0.229508197,0.103918228,0.189828802,0.421818182
0.035465729,43,2006,0.319148936,0.336059338,0.226775956,0.103350369,0.26183283,0.336363636
0.080492091,46,2007,0.276595745,0.462076835,0.215846995,0.144804089,0.371097684,0.360695187
0.094876977,41,2007,0.136170213,0.276531,0.711748634,0.159568427,0.165156093,0.311016043
0.037424605,46,2008,0.489361702,0.478889312,0.282786885,0.107893242,0.171198389,0.486363636
0.033233743,51,2009,0.446808511,0.481932294,0.357923497,0.217490062,0.483383686,0.439197861
0.067439719,47,2007,0.595744681,0.463674401,0.297814208,0.131743328,0.180765358,0.49828877
0.067439719,47,2007,0.595744681,0.463674401,0.297814208,0.131743328,0.180765358,0.49828877
0.069104745,52,2008,0.787234043,0.710916698,0.359289617,0.202725724,0.336858006,0.622032086
0.182718453,52,2009,0.276595745,0.761354127,0.326502732,0.634866553,0.561933535,0.522139037
0.10636239,41,2008,0.553191489,0.315329022,0.207650273,0.100511073,0.161127895,0.386631016
0.086225659,41,2008,0.553191489,0.315329022,0.207650273,0.100511073,0.161127895,0.386631016
0.110135325,46,2009,0.531914894,0.437048307,0.262295082,0.114707553,0.150050352,0.568877005
0.027726538,40,2011,0.459574468,0.32974515,0.226775956,0.109028961,0.095669688,0.347272727
0.029452021,40,2012,0.459574468,0.32974515,0.226775956,0.109028961,0.095669688,0.347272727
0.030733216,40,2013,0.459574468,0.32974515,0.226775956,0.109028961,0.095669688,0.347272727
0.039253076,40,2014,0.468085106,0.329783188,0.229508197,0.107893242,0.094662638,0.347272727
0.047388752,44,2013,0.331914894,0.478889312,0.282786885,0.107893242,0.171198389,0.428770053
0.053779613,46,2014,0.489361702,0.478889312,0.282786885,0.107893242,0.171198389,0.486363636
0.080248506,43,2011,0.638297872,0.360973754,0.262295082,0.131743328,0.191339376,0.401069519
0.069019332,44,2012,0.553191489,0.463674401,0.286885246,0.120386144,0.216515609,0.502673797
0.060200703,47,2012,0.595744681,0.463674401,0.297814208,0.131743328,0.180765358,0.49828877
0.043521968,43,2012,0.531914894,0.375427919,0.267759563,0.103918228,0.155589124,0.364652406
0.041387346,43,2013,0.531914894,0.375427919,0.267759563,0.103918228,0.155589124,0.364652406
0.131483304,42,2010,0.489361702,0.360973754,0.228142077,0.103350369,0.090634441,0.379679144
0.047799649,40,2016,0.468085106,0.329783188,0.229508197,0.107893242,0.094662638,0.347272727
0.049507557,40,2017,0.468085106,0.329783188,0.229508197,0.107893242,0.094662638,0.347272727
0.056328998,40,2018,0.468085106,0.329783188,0.229508197,0.107893242,0.094662638,0.347272727
0.054630931,40,2018,0.468085106,0.329783188,0.229508197,0.107893242,0.094662638,0.347272727
0.05633884,40,2019,0.468085106,0.329783188,0.229508197,0.107893242,0.094662638,0.347272727
0.08152935,49,2015,0.382978723,0.478889312,0.301912568,0.170357751,0.367573011,0.590213904
0.089214411,49,2016,0.382978723,0.478889312,0.301912568,0.170357751,0.367573011,0.590213904
0.097326889,49,2019,0.382978723,0.478889312,0.301912568,0.170357751,0.367573011,0.590213904
0.096928295,45,2019,0.531914894,0.453594523,0.301912568,0.131743328,0.317220544,0.518716578
0.090095255,45,2019,0.531914894,0.453594523,0.301912568,0.131743328,0.317220544,0.518716578
0.058046397,46,2015,0.489361702,0.478889312,0.282786885,0.107893242,0.171198389,0.486363636
0.055220035,46,2017,0.489361702,0.478889312,0.282786885,0.107893242,0.171198389,0.486363636
0.073417223,46,2019,0.489361702,0.478889312,0.282786885,0.107893242,0.171198389,0.486363636
0.062743058,46,2019,0.489361702,0.478889312,0.282786885,0.107893242,0.171198389,0.486363636
0.073843937,42,2016,0.510638298,0.345758844,0.222677596,0.080636002,0.148539778,0.405882353
0.069136028,42,2016,0.510638298,0.345758844,0.222677596,0.080636002,0.148539778,0.405882353
0.152968717,50,2018,0.574468085,0.579497908,0.344262295,0.245315162,0.351963746,0.447647059
0.102701582,43,2019,0.489361702,0.36858121,0.275956284,0.131743328,0.206445116,0.401069519
0.124660457,46,2018,0.531914894,0.408900723,0.303278689,0.131743328,0.256797583,0.442139037
0.042675923,40,2015,0.489361702,0.338151388,0.258196721,0.080068143,0.150050352,0.355721925
0.077259754,44,2018,0.553191489,0.440852035,0.286885246,0.114707553,0.216515609,0.459839572
0.038833392,38,2016,0.438297872,0.262837581,0.202185792,0.063032368,0.091137966,0.28368984
0.030733216,46,2005,0.574468085,0.452263218,0.299180328,0.131743328,0.1918429,0.48540107
0.043530053,43,2007,0.514893617,0.414225941,0.259562842,0.120954003,0.15407855,0.41684492
0.022566257,39,2006,0.382978723,0.314682389,0.229508197,0.107893242,0.171198389,0.351229947
0.052086467,49,2008,0.319148936,0.473297832,0.303278689,0.12322544,0.273917422,0.496791444
0.262822144,54,2008,0.612765957,0.810384176,0.337431694,0.471323112,0.367573011,0.732299465
0.082549736,45,2006,0.242553191,0.594864968,0.285519126,0.333901193,0.485397784,0.442673797
0.082546573,45,2006,0.242553191,0.594864968,0.285519126,0.333901193,0.485397784,0.442673797
0.120790861,41,2016,0.072340426,0.338151388,0.606557377,0.216922203,0.392749245,0.472727273
0.120702988,41,2016,0.072340426,0.338151388,0.606557377,0.216922203,0.392749245,0.472727273
0.127102285,41,2018,0.072340426,0.338151388,0.606557377,0.216922203,0.392749245,0.472727273
0.091073111,41,2019,0.072340426,0.338151388,0.606557377,0.216922203,0.392749245,0.472727273
0.146591213,42,2016,0,0.429440852,0.661202186,0.443498012,0.39224572,0.410855615
0.153002109,43,2016,0,0.429440852,0.661202186,0.443498012,0.39224572,0.410855615
0.143172232,42,2017,0,0.429440852,0.661202186,0.443498012,0.39224572,0.410855615
0.142034095,43,2017,0,0.429440852,0.661202186,0.443498012,0.39224572,0.410855615
0.167774692,43,2019,0,0.429440852,0.661202186,0.443498012,0.39224572,0.410855615
0.167631634,43,2019,0,0.429440852,0.661202186,0.443498012,0.39224572,0.410855615
0.144454482,44.6,2015,0.114893617,0.440852035,0.702185792,0.444065872,0.392749245,0.71657754
0.144332865,44.6,2015,0.114893617,0.440852035,0.702185792,0.444065872,0.392749245,0.71657754
0.144009139,44.6,2015,0.114893617,0.440852035,0.702185792,0.444065872,0.392749245,0.71657754
0.134196837,44.6,2017,0.114893617,0.440852035,0.702185792,0.444065872,0.392749245,0.71657754
0.10752478,44.6,2017,0.114893617,0.440852035,0.702185792,0.444065872,0.392749245,0.71657754
0.422258348,55.5,2019,0.225531915,0.790794979,0.882513661,0.67120954,0.594159114,1
0.055358875,38.7,2007,0.038297872,0.273488018,0.504098361,0.27370812,0.228096677,0.29459893
0.055358875,38.7,2008,0.038297872,0.273488018,0.504098361,0.27370812,0.228096677,0.29459893
0.054506503,38.7,2008,0.038297872,0.273488018,0.504098361,0.27370812,0.228096677,0.29459893
0.052137786,38.7,2008,0.038297872,0.273488018,0.504098361,0.27370812,0.228096677,0.29459893
0.078248506,43.6,2006,0.106382979,0.456066946,0.780054645,0.330494037,0.367573011,0.529411765
0.142317399,43.6,2012,0.085106383,0.399011031,0.699453552,0.387279955,0.342396777,0.529411765
0.142157469,43.6,2012,0.085106383,0.399011031,0.699453552,0.387279955,0.342396777,0.529411765
0.152837961,43.6,2013,0.085106383,0.399011031,0.699453552,0.387279955,0.342396777,0.529411765
0.140028822,43.6,2013,0.085106383,0.399011031,0.699453552,0.387279955,0.342396777,0.529411765
0.13990123,43.6,2013,0.085106383,0.399011031,0.699453552,0.387279955,0.342396777,0.529411765
0.054707206,39,2006,0.063829787,0.281095474,0.606557377,0.143100511,0.256797583,0.28342246
0.050361336,39,2008,0.063829787,0.281095474,0.606557377,0.143100511,0.256797583,0.28342246
0.050244288,39,2008,0.063829787,0.281095474,0.606557377,0.143100511,0.256797583,0.28342246
0.150696661,39,2017,0.106382979,0.338151388,0.591530055,0.159568427,0.256797583,0.219090909
0.150566608,39,2017,0.106382979,0.338151388,0.591530055,0.159568427,0.256797583,0.219090909
0.124403866,39,2018,0.106382979,0.338151388,0.591530055,0.159568427,0.256797583,0.219090909
0.099578207,43,2008,0.106382979,0.418029669,0.678961749,0.387279955,0.342396777,0.604278075
0.099578207,43,2008,0.106382979,0.418029669,0.678961749,0.387279955,0.342396777,0.604278075
0.099461511,43,2008,0.106382979,0.418029669,0.678961749,0.387279955,0.342396777,0.604278075
0.274288225,49,2016,0.127659574,0.588056295,0.780054645,0.522998296,0.342396777,0.550481283
0.161232337,47,2008,0.063829787,0.494104222,0.740437158,0.387279955,0.342396777,0.647058824
0.116539895,47,2008,0.063829787,0.494104222,0.740437158,0.387279955,0.342396777,0.647058824
0.116436555,47,2008,0.063829787,0.494104222,0.740437158,0.387279955,0.342396777,0.647058824
0.105865729,47,2008,0.063829787,0.494104222,0.740437158,0.387279955,0.342396777,0.647058824
0.105771178,47,2008,0.063829787,0.494104222,0.740437158,0.387279955,0.342396777,0.647058824
0.101504745,47,2008,0.063829787,0.494104222,0.740437158,0.387279955,0.342396777,0.647058824
0.25773181,45.7,2018,0.140425532,0.524534043,0.741803279,0.522998296,0.342396777,0.31
0.25773181,45.7,2018,0.140425532,0.524534043,0.741803279,0.522998296,0.342396777,0.31
0.25773181,45.7,2018,0.140425532,0.524534043,0.741803279,0.522998296,0.342396777,0.31
0.257398946,45.7,2018,0.140425532,0.524534043,0.741803279,0.522998296,0.342396777,0.31
0.120757118,38.4,2014,0.136170213,0.443514644,0.616120219,0.217490062,0.291037261,0.314973262
0.09103058,38.4,2015,0.136170213,0.443514644,0.616120219,0.217490062,0.291037261,0.314973262
0.094022144,38.4,2016,0.136170213,0.443514644,0.616120219,0.217490062,0.291037261,0.314973262
0.110135325,38.4,2017,0.136170213,0.443514644,0.616120219,0.217490062,0.291037261,0.314973262
0.10991283,38.4,2017,0.136170213,0.443514644,0.616120219,0.217490062,0.291037261,0.314973262
0.171898067,42.5,2017,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.163686819,42.5,2017,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.163505097,42.5,2017,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.163365554,42.5,2017,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.153002109,42.5,2017,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.152831283,42.5,2017,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.152699824,42.5,2017,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.152699824,42.5,2017,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.15040246,42.5,2017,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.145287873,42.5,2017,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.13307522,42.5,2017,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.129495606,42.5,2017,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.124224956,42.5,2017,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.124115993,42.5,2017,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.122944112,42.5,2017,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.122836204,42.5,2017,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.122699121,42.5,2017,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.120947979,42.5,2017,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.118436907,42.5,2017,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.174031283,42.5,2018,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.163365554,42.5,2018,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.153002109,42.5,2018,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.152699824,42.5,2018,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.142034095,42.5,2018,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.155139192,42.5,2019,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.154966257,42.5,2019,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.154664323,42.5,2019,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.152533216,42.5,2019,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.146427065,42.5,2019,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.146140246,42.5,2019,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.140022496,42.5,2019,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.13990123,42.5,2019,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.261489279,48,2018,0.191489362,0.758843667,0.795081967,0.580352073,0.231621349,0.679144385
0.282820738,48,2019,0.191489362,0.758843667,0.795081967,0.580352073,0.231621349,0.679144385
0.261716696,48,2019,0.191489362,0.758843667,0.795081967,0.580352073,0.231621349,0.679144385
0.261489279,48,2019,0.191489362,0.758843667,0.795081967,0.580352073,0.231621349,0.679144385
0.261489279,48,2019,0.191489362,0.758843667,0.795081967,0.580352073,0.231621349,0.679144385
0.368445343,52,2015,0.255319149,0.990110308,0.882513661,0.553094832,0.472306143,0.743208556
0.067292443,38,2011,0.085106383,0.275770255,0.580601093,0.103350369,0.140986908,0.320962567
0.078113533,39,2010,0.110638298,0.388360593,0.678961749,0.217490062,0.140483384,0.357700535
0.078040422,39,2010,0.110638298,0.388360593,0.678961749,0.217490062,0.140483384,0.357700535
0.086572935,39,2012,0.110638298,0.388360593,0.678961749,0.217490062,0.140483384,0.357700535
0.082306503,39,2012,0.110638298,0.388360593,0.678961749,0.217490062,0.140483384,0.357700535
0.097326889,39,2013,0.110638298,0.388360593,0.678961749,0.217490062,0.140483384,0.357700535
0.097238664,39,2013,0.110638298,0.388360593,0.678961749,0.217490062,0.140483384,0.357700535
0.111317047,39,2014,0.110638298,0.388360593,0.678961749,0.217490062,0.140483384,0.357700535
0.110037258,39,2014,0.110638298,0.388360593,0.678961749,0.217490062,0.140483384,0.357700535
0.101504745,39,2014,0.110638298,0.388360593,0.678961749,0.217490062,0.140483384,0.357700535
0.101504745,39,2014,0.110638298,0.388360593,0.678961749,0.217490062,0.140483384,0.357700535
0.099371529,39,2014,0.110638298,0.388360593,0.678961749,0.217490062,0.140483384,0.357700535
